time DEVICE_CURRENT_L01_RX1 DEVICE_CURRENT_L01_RX2 DEVICE_CURRENT_L01_RX3 DEVICE_CURRENT_L02_TX1 PHASE_B01 PHASE_B02 PHASE_B03 PHASE_B04 PHASE_B05 PHASE_B06 PHASE_B07 PHASE_B08 PHASE_B09 PHASE_B10 PHASE_B11 PHASE_B14
2.3574999999999999e-10 -3.2868889764441219e-06 3.5876212917906166e-05 -1.5818514201911194e-05 1.4705086056643365e-06 1.3929671599921596e+01 1.3943930356595718e+01 -2.1822786743542540e+01 2.1804731795795572e+01 6.5186159058525339e+00 -6.5242583124326279e+00 7.0470891282923418e+00 3.6489141768285712e+01 6.6761356645591627e+00 1.3516055234868679e+01 1.3600609817988490e+01 3.7724178251020589e+01
2.3600000000000001e-10 -3.7532784418811931e-06 5.0795267829723830e-05 -1.4999289567531601e-05 6.8954174020938965e-07 1.3872715753603776e+01 1.3893570678472235e+01 -2.2352996850416883e+01 2.2328235182494229e+01 6.5385242654672560e+00 -6.5456123168315061e+00 7.0343125940315465e+00 3.6822414979682705e+01 6.7264691451583989e+00 1.3523856499420067e+01 1.3638051106275963e+01 3.7859727551424939e+01
2.3624999999999999e-10 -3.7666843918283234e-06 7.2003082650821349e-05 -1.4624400768070422e-05 3.4325547827355599e-07 1.3751994267542415e+01 1.3782013419882002e+01 -2.3024654808090570e+01 2.2991874904555043e+01 6.5376683354908884e+00 -6.5471895687895909e+00 7.0212385614385227e+00 3.7132556460717751e+01 6.7468648547773507e+00 1.3523893906697140e+01 1.3679249374433542e+01 3.7999420321453421e+01
2.3650000000000001e-10 -2.6179649615484810e-06 1.0034660743169250e-04 -1.5358169549407714e-05 4.5392040286095108e-07 1.3548800891970798e+01 1.3589016320970684e+01 -2.3792437561979796e+01 2.3752482315953241e+01 6.5012342671790799e+00 -6.5145525434755704e+00 6.9812780725482151e+00 3.7453801481168888e+01 6.7272010846926955e+00 1.3512821831541620e+01 1.3725575870107981e+01 3.8149667153266861e+01
2.3674999999999998e-10 -2.9957610309809926e-07 1.3547669201140203e-04 -1.6972897037946893e-05 6.2141100175483879e-07 1.3273734384461509e+01 1.3322937243931701e+01 -2.4524764949147034e+01 2.4482297062870472e+01 6.4267831395670747e+00 -6.4450463587872653e+00 6.8923483940544541e+00 3.7801486910797628e+01 6.6754305493944344e+00 1.3487609827033099e+01 1.3782108466842708e+01 3.8313427657766439e+01
2.3700000000000001e-10 2.5333550139337403e-06 1.7529367638803527e-04 -1.8643426631718866e-05 4.4058003385023696e-07 1.2992991091609957e+01 1.3048404210677802e+01 -2.5060036277516968e+01 2.5020269410500546e+01 6.3297204925901012e+00 -6.3531410030265718e+00 6.7608844781863899e+00 3.8122667309309556e+01 6.6105509703178589e+00 1.3447726827010575e+01 1.3860124429964333e+01 3.8487536737833032e+01
2.3724999999999998e-10 5.0252538306552050e-06 2.1236519063432018e-04 -1.9410840234009243e-05 -2.5776357737670494e-07 1.2807631142208010e+01 1.2868064108019643e+01 -2.5317635479280487e+01 2.5280481646949649e+01 6.2403835686280482e+00 -6.2680521854732554e+00 6.6301219222285939e+00 3.8316425959531195e+01 6.5530033029740054e+00 1.3398048475339671e+01 1.3979935722855052e+01 3.8657279503072466e+01
2.3750000000000001e-10 6.5299074765295679e-06 2.2817175935595853e-04 -1.8331962989063123e-05 -1.3219932167243722e-06 1.2784498139047818e+01 1.2854695072041945e+01 -2.5334191414534860e+01 2.5292715601140578e+01 6.1912669061141266e+00 -6.2220767497410421e+00 6.5601313190305186e+00 3.8321306752972916e+01 6.5177771801700226e+00 1.3349863137373033e+01 1.4172492304039398e+01 3.8795183857799671e+01
2.3774999999999998e-10 6.7932125607074049e-06 2.0174262098808087e-04 -1.4899676366015254e-05 -2.2581440691982660e-06 1.2901496393232454e+01 1.2994352556355226e+01 -2.5203728258979371e+01 2.5147232537682136e+01 6.1995999357457405e+00 -6.2341401347206062e+00 6.5882860252090287e+00 3.8186521820714759e+01 6.5118793251798781e+00 1.3317537164330389e+01 1.4477750916435390e+01 3.8870954777195109e+01
2.3800000000000001e-10 5.8255857107774736e-06 1.3720730161227517e-04 -9.3860964667500844e-06 -2.5296362346144778e-06 1.3065509169247427e+01 1.3200561576200581e+01 -2.5020147808868607e+01 2.4937045085123142e+01 6.2558788277920989e+00 -6.2983477553202096e+00 6.6994121509344637e+00 3.8048020210300734e+01 6.5344279698803165e+00 1.3311522948450056e+01 1.4939751785593495e+01 3.8870189416598890e+01
2.3824999999999998e-10 3.7859932059710175e-06 7.0479315939527917e-05 -2.5269881155397225e-06 -1.9000876982587072e-06 1.3185349383614801e+01 1.3385087380420208e+01 -2.4866965686430639e+01 2.4744796266140678e+01 6.3271758404469605e+00 -6.3861650191705399e+00 6.8314966908275512e+00 3.8021593551798844e+01 6.5772058164983811e+00 1.3332034019890406e+01 1.5600175127835024e+01 3.8809979060157033e+01
2.3850000000000000e-10 1.0310950927572747e-06 3.3801991511483957e-05 3.4627523936237700e-06 -5.5623624974271307e-07 1.3227845921745743e+01 1.3514533165345583e+01 -2.4816642890567291e+01 2.4640622040746756e+01 6.3747803637683020e+00 -6.4623674385915830e+00 6.9149658858379830e+00 3.8116780431898675e+01 6.6256975457308638e+00 1.3368082306464784e+01 1.6480793619081318e+01 3.8737328019977888e+01
2.3874999999999998e-10 -1.7645688089329932e-06 2.3227161947111801e-05 5.0309395901989623e-06 1.0689296027700928e-06 1.3212399551830009e+01 1.3606702059878494e+01 -2.4904672120734702e+01 2.4658228336935849e+01 6.3753463806037214e+00 -6.5048170340762077e+00 6.9167081869227944e+00 3.8256030257430744e+01 6.6623980466323065e+00 1.3402830642065606e+01 1.7516803561170772e+01 3.8706041826193697e+01
2.3900000000000000e-10 -3.6459495119721129e-06 7.7925478840318230e-06 9.8036975425710091e-07 2.2842756635217395e-06 1.3168009114333369e+01 1.3686945351686823e+01 -2.5098039140210624e+01 2.4766781598776511e+01 6.3318979465003373e+00 -6.5148631342628240e+00 6.8577590121429797e+00 3.8365396996417040e+01 6.6731720348994736e+00 1.3421726309328339e+01 1.8473908641798950e+01 3.8746132457632513e+01
2.3924999999999998e-10 -3.8180410404827973e-06 -3.2752345831563698e-05 -6.3261319967757830e-06 2.6814440417700248e-06 1.3107352853347782e+01 1.3756424423858668e+01 -2.5305115565193962e+01 2.4881926038314283e+01 6.2684698792883946e+00 -6.5119480011549209e+00 6.7938496634480234e+00 3.8433030365849973e+01 6.6544271535302144e+00 1.3418531543406770e+01 1.9038213500914203e+01 3.8849084853792910e+01
2.3950000000000000e-10 -2.0836827183621306e-06 -7.9496761420664000e-05 -1.3184053248736945e-05 2.0492688577688506e-06 1.3039216326934325e+01 1.3799283346848096e+01 -2.5435635839158397e+01 2.4925140919747257e+01 6.2137073172934967e+00 -6.5173540522819895e+00 6.7739472009650044e+00 3.8486281853601682e+01 6.6165902409680060e+00 1.3396611271190647e+01 1.9072124002391796e+01 3.8978760878673114e+01
2.3974999999999997e-10 8.0071940226628703e-07 -9.0331174015908169e-05 -1.6596470890175338e-05 6.6809625078249355e-07 1.2989309334656758e+01 1.3810398140940789e+01 -2.5459670470240912e+01 2.4882843400159881e+01 6.1855028046908584e+00 -6.5392270790706801e+00 6.8076541481936159e+00 3.8535490630461858e+01 6.5802209128866096e+00 1.3366059198265393e+01 1.8726461766247677e+01 3.9095261872067709e+01
2.4000000000000000e-10 3.4746839622975707e-06 -4.8072904742088048e-05 -1.5505862338154597e-05 -7.3362126786928336e-07 1.2991589566026153e+01 1.3807031788526450e+01 -2.5412124846717774e+01 2.4808149186846826e+01 6.1859377908663609e+00 -6.5690137917559257e+00 6.8649364175942287e+00 3.8558056489867027e+01 6.5654117901470714e+00 1.3338954127711277e+01 1.8305344976348849e+01 3.9172488910306001e+01
2.4024999999999997e-10 4.6102446084654297e-06 1.5254220342966065e-05 -1.1090670995287672e-05 -1.6679479050896118e-06 1.3054372952489329e+01 1.3811493532594136e+01 -2.5347495195763624e+01 2.4765679812935272e+01 6.2064842936275024e+00 -6.5902842695683566e+00 6.9046549122710381e+00 3.8535185077882950e+01 6.5803084411599579e+00 1.3324856833761276e+01 1.8059919761529724e+01 3.9202149228160202e+01
2.4050000000000000e-10 3.6561687610470784e-06 4.5729439778444410e-05 -5.9434570571820082e-06 -1.6080114447961931e-06 1.3142527138411440e+01 1.3827691792618962e+01 -2.5296365788630144e+01 2.4776230475792620e+01 6.2361660196135391e+00 -6.5919938363326729e+00 6.9062653760347024e+00 3.8488004816167326e+01 6.6162487119824620e+00 1.3327734902543227e+01 1.8074204836503959e+01 3.9190033335593341e+01
2.4074999999999997e-10 1.1808563721308843e-06 1.7181349712300683e-05 -2.3290174852013392e-06 -5.6772838639994697e-07 1.3201612687469183e+01 1.3840548210914836e+01 -2.5262287460191065e+01 2.4811517018206420e+01 6.2658826216944226e+00 -6.5762121696113152e+00 6.8806469505184324e+00 3.8464215394027271e+01 6.6530619675587825e+00 1.3344911937330053e+01 1.8282396488188187e+01 3.9151913380220627e+01
2.4099999999999999e-10 -1.5714211070968281e-06 -4.5938288691052617e-05 -9.7658822313502007e-07 8.9453475533267594e-07 1.3202130902070859e+01 1.3838311404853524e+01 -2.5246857809132859e+01 2.4833546988633611e+01 6.2881051066018481e+00 -6.5557590838024398e+00 6.8557826943682612e+00 3.8489212470300089e+01 6.6712373953053135e+00 1.3368364001062481e+01 1.8552587780752489e+01 3.9109789824272809e+01
2.4125000000000002e-10 -3.3227354654665176e-06 -9.2665773129545811e-05 -1.6527400196332411e-06 2.1479568630220041e-06 1.3159982586353758e+01 1.3830297363025826e+01 -2.5262209467969104e+01 2.4831233103606632e+01 6.2959590743603133e+00 -6.5449620279600893e+00 6.8524269962041320e+00 3.8539849640084022e+01 6.6631831083879343e+00 1.3388107012802033e+01 1.8766407141936483e+01 3.9085163671295142e+01
2.4149999999999999e-10 -3.4885668322084606e-06 -9.0937509256395504e-05 -4.0351413953014718e-06 2.6464389743982655e-06 1.3115354254139529e+01 1.3838773689928024e+01 -2.5314097142202247e+01 2.4819401241464096e+01 6.2851528126705496e+00 -6.5509403370438770e+00 6.8699646955531826e+00 3.8571554101535312e+01 6.6367245316919741e+00 1.3396436098577100e+01 1.8861926795486255e+01 3.9089701315925318e+01
2.4175000000000002e-10 -2.3010015984586431e-06 -5.0522857345536824e-05 -7.5812049414938130e-06 2.1841420262728329e-06 1.3094854345427228e+01 1.3874395807009403e+01 -2.5381230844665591e+01 2.4811673667479617e+01 6.2578448006697789e+00 -6.5709910775808886e+00 6.8914978363687514e+00 3.8566303383820674e+01 6.6092203453352072e+00 1.3391093607319236e+01 1.8836953328429011e+01 3.9119588164656030e+01
2.4199999999999999e-10 -5.4800770973228772e-07 -7.2439488618457627e-06 -1.1356512644106282e-05 1.0727198074434098e-06 1.3095436841620101e+01 1.3923142554652228e+01 -2.5423563954136196e+01 2.4804171929876397e+01 6.2242791045752552e+00 -6.5962262442920769e+00 6.9005555689861851e+00 3.8547423190076934e+01 6.5965544503622651e+00 1.3375810737985638e+01 1.8731263357334061e+01 3.9159113321448920e+01
2.4225000000000002e-10 9.2124919731752334e-07 9.9197648706413133e-06 -1.4210769816772825e-05 -7.6996259110073556e-08 1.3100812095642882e+01 1.3958560833218469e+01 -2.5416532985615795e+01 2.4786898496438685e+01 6.1991631595797294e+00 -6.6174140849798437e+00 6.8941280221883972e+00 3.8548069862975318e+01 6.6041395909009006e+00 1.3358052786159003e+01 1.8605804652341909e+01 3.9191230818674605e+01
2.4249999999999999e-10 1.5652272104555372e-06 -1.6538427611601855e-06 -1.5471474114557128e-05 -7.0320761950207709e-07 1.3105191711736504e+01 1.3965056568482797e+01 -2.5374773758517193e+01 2.4763665250519413e+01 6.1941275639609881e+00 -6.6288708722348630e+00 6.8825535913300229e+00 3.8572580699084583e+01 6.6252005682369628e+00 1.3345320517126476e+01 1.8521868945173857e+01 3.9206776869644074e+01
2.4275000000000001e-10 1.2730450831092256e-06 -2.3252566595122328e-05 -1.5382299026290887e-05 -5.4311580263466863e-07 1.3116176305117683e+01 1.3948516917157438e+01 -2.5338012214022861e+01 2.4752995637378085e+01 6.2110627390896829e+00 -6.6291433221853566e+00 6.8787336859066253e+00 3.8594575985378150e+01 6.6464565023027076e+00 1.3341979969143521e+01 1.8518528938958749e+01 3.9206132594842835e+01
2.4299999999999999e-10 2.7005430293775881e-07 -3.4275555938977125e-05 -1.4737180316274049e-05 2.6099614714700783e-07 1.3137818057572794e+01 1.3926714963924134e+01 -2.5333012722328135e+01 2.4767998044750417e+01 6.2407873992708378e+00 -6.6199345592214192e+00 6.8869446365612816e+00 3.8590402467495480e+01 6.6566920052394076e+00 1.3347972998780564e+01 1.8594685754122843e+01 3.9194499392857132e+01
2.4325000000000001e-10 -1.0604906033020763e-06 -2.8487384325000573e-05 -1.4264337669048822e-05 1.2593157343140392e-06 1.3158818289886037e+01 1.3912750924938155e+01 -2.5351553565929027e+01 2.4799413386605302e+01 6.2679880839762463e+00 -6.6051213673814404e+00 6.9001806967775101e+00 3.8566681628570365e+01 6.6526591566646029e+00 1.3359540204531724e+01 1.8708347981320152e+01 3.9176882883228473e+01
2.4349999999999999e-10 -2.3599440437517060e-06 -1.5321882796533741e-05 -1.4421800263966017e-05 1.9642874897534149e-06 1.3162120294560522e+01 1.3908474076818674e+01 -2.5365726193275847e+01 2.4822312605914082e+01 6.2794734564743431e+00 -6.5902176597442139e+00 6.9070175721277955e+00 3.8551004726526244e+01 6.6393602500832367e+00 1.3371201220818838e+01 1.8799524848949915e+01 3.9157102178020942e+01
2.4375000000000001e-10 -3.3898397171372936e-06 -7.7914848602315750e-06 -1.5367540356637253e-05 2.1110909754529979e-06 1.3144306615984181e+01 1.3910530413909548e+01 -2.5360570595779937e+01 2.4819525386783067e+01 6.2709817931445073e+00 -6.5813085238517770e+00 6.9014820830590304e+00 3.8559078224725560e+01 6.6256533843354051e+00 1.3378039344367156e+01 1.8825740809533773e+01 3.9139487169001818e+01
2.4399999999999998e-10 -4.0264261520433402e-06 -1.0048000845252334e-05 -1.6834599871315061e-05 1.7808974453277333e-06 1.3120890593726545e+01 1.3917754510233969e+01 -2.5347495363153996e+01 2.4796393079221673e+01 6.2488301781563118e+00 -6.5827910649272425e+00 6.8878799155839339e+00 3.8577630541223861e+01 6.6186613915375272e+00 1.3377512898995599e+01 1.8786274729114584e+01 3.9128923388952458e+01
2.4425000000000001e-10 -4.2820179885399906e-06 -1.5953228268207482e-05 -1.8135641928636113e-05 1.3087664462345029e-06 1.3110525190209845e+01 1.3930537100252135e+01 -2.5346615497047058e+01 2.4772390260101613e+01 6.2257124839004181e+00 -6.5948022663918051e+00 6.8771361725216789e+00 3.8581631112313346e+01 6.6204136553177575e+00 1.3370214274661375e+01 1.8717975507437718e+01 3.9127724044531824e+01
2.4449999999999998e-10 -4.7235840916418189e-06 -1.7593753502430202e-05 -1.8671047698977605e-05 1.1185561743097206e-06 1.3116170946564964e+01 1.3945459544608706e+01 -2.5361455364964822e+01 2.4761116375740507e+01 6.2132433710604618e+00 -6.6122945243380515e+00 6.8779135340935991e+00 3.8563788453865861e+01 6.6280612242894312e+00 1.3359253809086745e+01 1.8667107384623378e+01 3.9132749424562320e+01
2.4475000000000001e-10 -5.6040079164093308e-06 -1.3391240326987143e-05 -1.8296285019015942e-05 1.4912017506143231e-06 1.3124554552708929e+01 1.3954754278618767e+01 -2.5375467509978996e+01 2.4760701403670275e+01 6.2156796256832525e+00 -6.6270747766308071e+00 6.8896873381482804e+00 3.8542037796681534e+01 6.6365907802171860e+00 1.3348511404028914e+01 1.8659042148647917e+01 3.9137003930439569e+01
2.4499999999999998e-10 -6.2055498920105712e-06 -8.7546968640742169e-06 -1.7367169024150523e-05 2.4601027315873744e-06 1.3123420789757619e+01 1.3952990516682981e+01 -2.5372348219609464e+01 2.4762018032144926e+01 6.2284946174223865e+00 -6.6320958207664980e+00 6.9032546228590128e+00 3.8538142241609776e+01 6.6418284971456050e+00 1.3340744665061715e+01 1.8686898402340606e+01 3.9135314094737339e+01
2.4525000000000001e-10 -6.9452521798732203e-06 -9.7290694252002057e-06 -1.6309719915292499e-05 3.8502220171474258e-06 1.3115695630741236e+01 1.3943128718304758e+01 -2.5354961133270084e+01 2.4761738999499368e+01 6.2423685881048758e+00 -6.6254805747347092e+00 6.9081485988682765e+00 3.8553584758722373e+01 6.6420688623605555e+00 1.3336670302549038e+01 1.8723712712132645e+01 3.9128869245931973e+01
2.4549999999999998e-10 -8.9627251164319883e-06 -1.6742812199673548e-05 -1.5442051416815398e-05 5.3688737186226413e-06 1.3114437916473367e+01 1.3934026068978206e+01 -2.5341364807986071e+01 2.4764478300804690e+01 6.2495864352548942e+00 -6.6116415920716394e+00 6.9009190666771003e+00 3.8569944813696701e+01 6.6380335702007010e+00 1.3335321644686953e+01 1.8745121923089325e+01 3.9124002456369901e+01
2.4575000000000000e-10 -1.0645390603421770e-05 -2.4264546897151552e-05 -1.5102504125896827e-05 6.7935731826863516e-06 1.3125586923484008e+01 1.3931594109942386e+01 -2.5344112445875172e+01 2.4773688975870485e+01 6.2483587490150381e+00 -6.5986233507040897e+00 6.8876312922224070e+00 3.8570996721244782e+01 6.6318827988116418e+00 1.3335123765761031e+01 1.8744374881538192e+01 3.9126193295541874e+01
2.4599999999999998e-10 -1.0243836268320749e-05 -2.6101924220548227e-05 -1.5581184441759814e-05 8.0447974241107297e-06 1.3139460460739802e+01 1.3933573243867210e+01 -2.5357406751455958e+01 2.4784567880083404e+01 6.2424176384309140e+00 -6.5932787581902534e+00 6.8786686751070967e+00 3.8559708637268010e+01 6.6261168974746179e+00 1.3334881567577403e+01 1.8730889223490369e+01 3.9134993141170440e+01
2.4625000000000000e-10 -9.3260393446365916e-06 -2.1062565992493154e-05 -1.6954901617745674e-05 9.2219281896236571e-06 1.3141013578047641e+01 1.3933706164035947e+01 -2.5365745968298096e+01 2.4788317054390532e+01 6.2369767679031369e+00 -6.5973745530435632e+00 6.8802343407328399e+00 3.8551894460483439e+01 6.6227327996237753e+00 1.3334122284831787e+01 1.8717902469977478e+01 3.9144458825897573e+01
2.4649999999999998e-10 -9.2422949915572492e-06 -1.3542854461305755e-05 -1.8897489143865639e-05 1.0511022090316574e-05 1.3126813592164350e+01 1.3930014697667307e+01 -2.5362239231983210e+01 2.4782198959142892e+01 6.2347202880598056e+00 -6.6070919137565056e+00 6.8896453044135431e+00 3.8556387957480460e+01 6.6226081522714670e+00 1.3332871912780529e+01 1.8711710526164648e+01 3.9148109726862700e+01
2.4675000000000000e-10 -8.9872403393852653e-06 -9.4311241651264261e-06 -2.0490556227521232e-05 1.2084976144884436e-05 1.3109306811094635e+01 1.3927269740744283e+01 -2.5354971017097384e+01 2.4772757961862570e+01 6.2348490169826620e+00 -6.6160343343420251e+00 6.8981675814913590e+00 3.8565744058566189e+01 6.6251286785718966e+00 1.3331414766569376e+01 1.8710394989443380e+01 3.9143448639228964e+01
2.4699999999999997e-10 -7.4400215411010121e-06 -1.1046311175842913e-05 -1.9810806350039276e-05 1.4060129026835490e-05 1.3103790205149318e+01 1.3930892336882090e+01 -2.5355399360236625e+01 2.4768342254904681e+01 6.2351853055975033e+00 -6.6194855096940266e+00 6.8986251814640589e+00 3.8566896547130185e+01 6.6283170436531780e+00 1.3330294907135153e+01 1.8709993154229494e+01 3.9132582448355166e+01
2.4725000000000000e-10 -5.1780965984547535e-06 -1.5725967190643855e-05 -1.6568789231012220e-05 1.6409763914152613e-05 1.3112858408005827e+01 1.3939717845173986e+01 -2.5363869428449561e+01 2.4770085072582539e+01 6.2347797337837747e+00 -6.6169978978861357e+00 6.8911303207204755e+00 3.8557275159831455e+01 6.6296873670259515e+00 1.3330322535430660e+01 1.8710195912473750e+01 3.9119979764464510e+01
2.4749999999999997e-10 -3.8806041486328979e-06 -1.8773803795584493e-05 -1.4812595280642562e-05 1.9024209695507553e-05 1.3125143056387870e+01 1.3946292207092167e+01 -2.5369424736897699e+01 2.4771906000341730e+01 6.2345527071477296e+00 -6.6118205109220396e+00 6.8822901198897357e+00 3.8547065167482380e+01 6.6275836231722742e+00 1.3332299256466351e+01 1.8714063919840378e+01 3.9110302853839478e+01
